G27,0.64418721,0.300917674,0.082420912,0.490835579,0.3169595,0.099372061,0.254891593,0.074428091,0.316063173,0.26269117,0.258380976,0.28322676,-0.029464581,0.230096165,0.180105526,0.043353672,0.331804463,0.223785487,0.105170667,0.261234932,-0.169922405,0.397007682,-0.139386561,0.340906552,-0.285923208,0.266011459,0.337160844,-0.188746213,0.176812943,0.221264818,-0.129292361,-0.008053247,0.000718957,-0.030412349,0.034322805,-0.066038443,-0.246670099,0.170915219,0.275427862,0.299472041,0.09171449,0.156893392,0.13042654,0.143046457,0.267778022,0.130788352,0.171172803,0.070492677,-0.125363142,0.206323987,-0.030998876,0.189027292,0.127585708,0.13186083,0.166587925,0.017674627,0.181714713,0.264671141,-0.074254848,0.239681503,0.353473984,0.083800022,0.243282458,0.188757831,0.229594543,0.326217413,-0.20551451,-0.118974017,0.147010658,0.30305059,0.317925047,-0.219016763,0.158114073,0.675301502,0.314923996,0.203823215,0.065626507,0.308464022,0.35368139,0.363713221,0.058827555,0.069585133,0.261671189,0.492106098,0.069000925,0.15000856,0.414508145,0.237782945,0.026122874,0.069387218,-0.243063156,-0.170931995,0.067343217,-0.009482997,0.070876145,0.140638344,0.428757655,0.322091017,0.378842444,0.101426265,-0.092228122,0.135869217,-0.187579811,0.453975705,-0.029885084,0.129511759,0.122164828,0.606810923,0.368318401,0.03168654,0.30561687,0.026881236,0.039988169,0.059853879,-0.114344917,0.089234717,0.449481764,0.250527795,0.113260948,0.003044126,-0.017198196,0.117604204,0.153500501,0.136114741,0.134176782,0.281340579,0.348487547,0.21076769,0.234561351,-0.004420854,0.208280324,0.22533108,-0.244262166,0.114659219,0.22255372,0.114079724,0.336302602,0.25009772,0.211769918,0.347597813,0.081626269,0.365034614,-0.14419103,0.525340801,0.253653994,-0.110593498,0.29969725,0.617035286,0.26297744,0.031728585,0.366168514,0.228705525,0.1328588,0.14988156,-0.068251476,0.316934818,0.184537745,0.466615751,-0.167513855,0.342312989,0.495369055,0.358125692,-0.338634497,0.067827769,0.239523088,0.202576705,0.249060339,-0.081228348,0.390287896,0.066140067,-0.087659282,-0.203646193,-0.105893826,-0.000633603,0.218361853,-0.232948177,0.631421577,-0.116966103,0.214364027,0.381494813,0.072362479,0.098099199,0.399298332,0.318695516,0.187627085,0.423982437,0.011006439,0.274425334,0.022862475,0.287305309,0.08211526,0.093604032,0.328231757,0.323957199,-0.250343435,0.174366869,0.220871621,0.057385723,0.390658738,0.369390422,0.270171656,0.014369999,0.177403179,0.22739058,0.142418087,0.255040268,0.457613191,0.001926025,-0.013418584,0.064636025
G28,0.898152921,1.129434916,0.800900146,1.312437955,0.79674141,0.774627754,0.993618364,0.667861834,0.795857044,0.724586609,0.693580488,0.532715789,0.48712618,0.951382952,0.845853874,0.555645011,0.781486101,1.060044146,0.171806546,0.595557074,1.042924451,0.724919489,0.772748647,1.173705681,0.792260195,0.400926976,0.8852426,0.731391924,0.353227193,0.299831229,0.573076536,0.72569939,0.772983586,0.671911556,0.475794167,0.746046556,0.830802534,0.626237728,0.189954165,0.503358089,0.703956595,1.001148439,0.796244603,1.068718823,0.789736509,0.560036022,0.839939449,1.016463925,0.224430707,0.683323946,0.909425977,0.685126168,0.546234724,0.672751441,0.751963458,0.495784261,0.711459433,1.014342256,0.432401342,0.109343586,0.43306355,1.002176696,1.127914695,0.777458425,0.849909062,0.660647126,0.831389175,0.782435399,-0.10773257,0.161967835,0.881771151,0.805676803,0.554770053,0.839311852,0.613853805,1.11522909,0.97715356,0.664415321,0.257310341,0.254305357,0.696962477,1.037149181,0.762034685,0.729831699,0.737369304,0.687667301,0.995816472,0.688072405,0.103464972,0.430951458,1.287310229,1.096280032,0.884018008,0.861357256,0.967442182,0.605840966,0.802775543,1.047990604,0.680386688,0.694983928,0.966433252,0.619606776,0.56704462,0.980133428,0.733666618,0.580670147,0.425263186,1.089007078,0.29594861,0.371682041,0.60375196,0.865849729,0.734865639,1.064484769,0.725144342,0.783340541,1.100715045,0.87073018,0.874982964,0.416598309,0.998639922,0.658488032,1.114045584,0.754101978,0.950605937,0.608809475,1.021174444,1.02975942,1.014929669,0.919505942,1.121198042,0.831747975,0.859493951,1.12026736,0.733786092,0.910421688,1.134377352,0.657374449,0.834927714,0.847150727,0.889437754,0.977312945,1.011448194,1.113913292,0.415444633,0.79766469,1.038564208,1.16267846,0.553735905,0.585324524,0.990280178,0.815798857,1.055936192,0.939206984,0.725503509,0.851837421,0.635896746,0.573626911,0.615797738,0.670438527,0.646014171,0.78877497,0.86205862,0.926065741,1.026478651,0.548817646,0.677953306,0.579789844,0.907660697,0.985937122,0.386811396,0.442597613,0.808232301,0.950707324,0.660370581,0.878996902,1.034411724,0.660933293,0.770800405,0.82969976,0.881869986,0.710696572,0.651428614,0.943338962,0.68731653,0.723906663,0.768642121,0.536177921,0.524782838,1.089926775,0.902642761,0.489222327,0.798374871,0.612019946,0.687019906,1.193899412,1.001325483,0.620831354,0.834291011,0.772079357,1.105224651,1.046193623,0.806367639,0.540305459,0.839258857,0.973530225,0.912313304,1.22527646,0.859118513,0.999239911
G29,0.904094391,1.042078355,0.305820344,0.517599293,0.747169447,0.516817873,0.882561581,0.747046255,0.707570623,0.728907042,1.014856421,0.732759829,0.491452716,0.593245467,0.893208857,0.881013957,0.586142295,0.706945537,0.741616061,0.74527524,0.640950387,0.412413679,0.468990969,0.975036041,0.682768236,0.786358871,0.860463954,0.836115924,0.76434231,0.270213381,0.435066876,0.607710876,0.42490848,0.013625095,0.493482027,0.79741023,0.463691435,0.935581295,1.14853257,0.288386992,0.960623417,0.581120161,0.407359208,0.764292866,0.64512649,0.265923504,0.963100747,0.712241949,0.620159619,0.29385711,0.553322098,0.739957002,0.685275374,0.415749163,0.9225241,0.685267128,0.650874447,0.576995599,0.998446822,0.544006236,0.532527191,0.811691707,0.782824246,0.670138958,0.654143379,0.344020763,0.401884751,0.524718092,0.553939945,0.240206166,0.687860249,0.334773922,0.743977572,0.504209122,1.000315528,0.258674846,0.932372226,0.742562249,0.803008855,0.425084028,0.566924073,0.801274883,0.612404842,0.458329068,0.814381921,0.333817488,0.66735951,0.260951074,0.95244148,0.400660282,0.620415345,0.61471792,0.908149363,0.54546364,0.624828893,0.40455788,0.660235084,0.341834997,0.674822305,0.234843113,0.660212368,0.3442072,0.749733324,0.130545554,0.787902072,0.144782719,0.377820107,0.616497477,0.782880511,0.343425018,0.347493089,0.325963659,0.664686459,0.555770359,0.440015013,0.404889477,0.408034057,0.706704097,0.37967826,0.612430675,0.442263816,0.77591321,0.726274001,0.752719787,0.703236646,0.473379345,0.278928821,0.650666183,0.490293314,0.428569042,0.622479993,0.5458048,0.483832229,0.76031216,0.623490613,0.327028793,0.722879719,0.400308587,0.575698879,0.552138694,0.383851435,0.631215746,0.856166491,0.935930734,0.664664732,0.286778718,0.491824474,0.51990242,0.496639473,0.825591759,0.618019618,0.9891532,0.530853993,0.932556771,0.753480619,0.561627206,0.617454184,0.822151438,0.579987287,0.641824085,0.632042032,0.573161158,0.730384078,0.500194035,0.518586895,0.751481253,0.465119362,0.838302293,0.762337572,0.818818454,0.503769463,0.71649443,0.141424341,1.026569213,0.44299303,0.921516149,0.689837073,0.641037788,0.913130004,0.639649377,0.78759912,0.60616652,0.527304736,0.750948791,0.689121763,0.545706897,0.38026832,0.334304959,0.479013059,0.371926114,0.677732255,0.646881898,0.937598923,0.345162386,0.576470132,0.593012607,0.650803549,0.920822088,0.471746396,0.545902478,0.822067534,0.431326807,0.668246265,0.683745947,0.72159573,0.813005489,0.424191995,1.007185176,0.534453006,0.675665432
G30,0.962148755,0.990088956,0.71626208,0.543337444,0.841774583,1.034663921,0.808918749,0.899478522,0.83969459,1.014381638,0.235553327,1.041624633,0.952957739,0.453837074,0.327703568,0.816907629,0.640637655,0.986475019,0.47573135,0.637936638,-0.07221176,0.917766686,0.957665049,0.602033748,0.284639811,0.805774312,0.664522109,0.961222123,0.889088952,0.986098446,0.141338613,1.198945131,1.063994912,0.487873168,0.079547633,0.877425398,0.942647759,0.830875063,0.929672851,1.081403701,-0.087137146,0.997860442,1.251873644,0.283837453,-0.193670409,0.742384809,0.957289811,0.777915745,0.498071788,0.693032568,0.030690851,0.913606886,0.690861489,0.373048978,0.422747063,0.701329726,1.085908741,0.990836531,0.873863185,0.43768228,0.034765559,1.194407763,0.75487091,0.684899158,0.344675285,0.969340148,0.712719483,0.51206518,0.422919284,0.806377204,0.190393437,1.104027582,0.798517568,0.104691425,0.184751218,0.64917491,0.883160909,0.905958788,0.859723006,0.898286882,0.307483562,0.794600009,0.608771556,0.398323003,-0.020590968,1.039638178,1.045554238,0.795813496,0.647043373,0.885860628,0.055288786,1.20933787,0.710862753,0.472095195,0.267236404,0.713799418,0.733829008,0.615450094,1.000713802,0.988707385,-0.071308631,1.012812032,0.94679308,0.941703338,0.099019795,0.582646431,0.947480519,0.630721562,1.023408588,1.060956589,0.642356231,0.954848292,0.874559164,0.730562867,0.432573287,1.182773722,0.917914881,0.99293034,1.035007088,0.980192755,0.81081878,1.224890348,0.981392303,0.8765429,1.108173033,0.388599629,1.068414735,0.681925418,0.629798999,0.70523143,0.550704698,0.855236207,1.051675534,0.798008999,0.921585978,0.950116404,0.725890782,0.737231742,0.749794741,0.925028243,0.680130073,0.699706641,0.678111603,0.521471565,0.846000911,0.650113453,0.580557458,0.882204414,0.9179924,0.459045056,0.744493251,0.895666661,0.834119226,0.781702744,0.983275777,0.944457297,0.612127269,0.727160266,0.945841761,1.08367766,0.860149413,0.757925487,1.126678595,0.802300867,1.168059571,0.719989718,0.937936117,0.944703503,0.909497329,0.818004053,0.935412367,0.527767168,0.690144583,0.749324366,0.612333848,1.056564406,1.05320244,0.878204543,0.635283888,0.817651558,0.804619681,0.897303843,0.412286684,1.203323651,0.908666741,0.903576748,0.791200594,0.754128048,1.078983548,0.563314906,0.581291965,0.950939032,0.848897595,0.682939539,0.736011478,0.830022989,0.959002741,0.723737126,0.534867942,0.655087381,1.057622168,0.76619326,0.820325328,0.797144205,0.56267463,0.963931729,0.856693529,0.702954632,0.677355718,0.904997765
G31,0.692459024,0.514901193,0.471148015,0.825902535,0.787019921,0.558493022,0.626078266,0.314559412,0.351311253,1.003716274,0.338580882,0.49441029,0.547502361,0.581676028,0.766862965,0.542503159,0.263524157,0.663048124,0.492837958,0.356512739,0.533166413,0.320686727,0.703084773,0.683621324,0.884732118,0.55266699,0.146964992,0.91456232,0.239579945,0.718758478,0.680406304,0.722365321,0.419161572,0.762332168,0.948139985,0.709929413,0.368856669,0.3586786,0.14112363,0.593061847,0.822211898,0.396705895,0.769331041,0.812909332,0.873129665,0.688900561,0.251777556,0.807893502,0.208401411,0.717894517,0.857724393,0.401768526,0.570034611,0.93582936,0.993854885,0.667082214,0.269767983,0.71871769,0.31567255,0.866350285,0.680601642,0.900116779,0.471607221,0.638945389,0.70148989,0.443088562,0.396216948,0.899953681,0.316167114,0.351732143,0.48604332,0.483481285,0.806889081,1.275990826,0.727343774,0.458746952,0.447658432,0.680135718,0.26933476,0.69778919,1.108912001,0.570346904,0.374183016,0.806809539,0.687851639,0.323043111,0.130257174,0.598346191,0.390570281,0.489947302,0.781196391,0.194539248,0.477305903,0.874955877,0.846292019,0.207400792,0.412282816,0.737244735,0.245322701,0.521936905,1.04404659,0.625995296,0.652184352,0.927998433,0.566213604,0.579907747,0.29743326,0.937455872,0.177237423,0.461503536,0.525650121,0.624646598,0.38003449,0.631281091,0.615345114,0.556146811,0.543643325,0.919761044,0.318775054,0.264809202,0.651738143,1.013311181,0.263985543,0.51940116,0.617032952,0.419320704,0.548182438,0.750149041,0.497355556,0.526704089,0.475696031,0.629263458,0.555896963,0.673946788,0.895070381,0.464884156,0.742937567,0.590673387,0.243465591,0.291170156,0.615649858,0.635711428,0.835856284,0.584416316,0.833359599,0.32143085,0.429435297,0.45909346,0.48674237,0.497704591,0.532844529,0.532692668,0.276185687,0.25463067,0.297412459,0.62147812,0.487746836,0.786494899,0.581411277,0.504043651,0.466678382,0.510751309,0.71081059,0.702983504,0.630994104,0.341022846,0.492741862,0.623284659,0.297538394,0.253440279,0.037593342,0.461582661,1.031668018,0.47911032,0.538850066,0.529053669,0.443735563,0.306723465,0.425249349,0.561607728,0.147304533,0.6346565,0.986884123,0.679366547,0.457975919,0.931198107,0.597224944,0.749867116,0.451225902,0.334570851,0.630241961,0.452666065,0.372610897,0.51906439,0.703156035,0.54369243,0.769773825,0.688100269,0.597228325,0.822278872,0.555469027,0.79626463,0.539121201,0.268032228,0.46918352,0.744601719,0.521696517,0.485274373,0.401982427,0.588195826
G32,0.957762051,1.089125293,0.857213737,1.30401136,0.95208389,0.809157185,0.905631613,0.641712535,0.900002727,0.877570735,0.215326884,0.732822779,0.612865902,0.907263031,0.679658105,0.990660641,0.571337674,0.81882527,1.051063173,0.87694739,0.711038103,0.559957931,0.929490203,0.871582558,0.919608445,0.879558138,1.11484518,0.69650156,0.617087987,1.029101894,0.775939273,1.150086203,0.973904154,0.595655956,0.749840914,0.995630231,0.76505987,0.542239451,0.91041436,0.921710634,1.088159132,1.053622443,0.846541207,1.003930231,0.292396361,0.957696836,0.939214631,1.021197348,0.740603925,0.538595775,0.740348773,0.709244988,0.714274397,0.70583152,0.645321558,0.877938419,0.357020743,0.758721462,0.840462717,0.914371145,0.885160661,0.874582317,0.588759872,0.793679681,0.19416928,0.938263123,1.253099566,0.790511447,0.518607206,0.834322181,0.572340369,0.827110482,0.833730756,0.623651917,0.618674213,0.887819793,0.605575442,0.953363237,0.849452376,0.927297871,1.070359107,1.121473079,0.604119362,0.655551558,0.674697339,0.933486272,0.893790314,0.99545702,0.692438849,0.957578331,0.90669627,0.907310825,0.907063371,1.29558547,0.322654233,0.572045068,0.583816795,0.329614792,0.865681372,0.969959167,0.952566442,0.750203032,0.744201772,0.772127042,0.554440644,1.096767593,1.118944419,1.142489099,0.722516899,0.831457472,1.018304517,0.863256415,0.931951046,1.00381097,0.843796174,0.908565738,0.71112993,1.122134601,1.04981912,1.22024701,0.954531803,0.567759407,0.801518359,0.970506679,0.981694679,0.930400874,1.233421021,0.920670005,0.928153869,0.635795497,0.640397325,1.056565336,1.163561711,0.707879936,0.881109995,0.801090916,0.857039512,0.799554493,0.900014701,0.689633093,0.60606365,1.197123056,0.47974854,0.702538501,0.68644645,0.707939152,0.610288464,0.762262306,0.796478004,0.691138148,0.780780504,1.228523271,0.923707154,0.934217768,0.340270984,0.870500539,0.963182282,0.916466754,0.472150571,1.160223602,0.74771066,0.690982686,0.991779881,1.163090594,0.727507869,0.742588811,0.786679744,0.790825976,0.853400703,0.870590454,1.094678865,1.082946532,0.296172286,0.781156245,0.945914215,0.617196154,0.884200422,0.790675026,0.817417934,0.68944491,0.918216245,0.744829294,0.672987195,0.75746353,0.854894075,0.795961853,0.784415259,0.966902075,0.62040067,0.51287805,0.682720036,1.010895055,1.189543896,0.806862668,0.780605771,0.809716676,0.650546167,0.825020911,1.012921418,0.804464026,0.839923575,0.900049503,0.714767176,1.030458877,1.159090377,1.218711315,0.894649651,0.624868316,1.035514745,0.78114515
G33,0.159556763,0.003096504,0.172736679,0.296575526,0.162235086,-0.080625789,0.253982213,0.134570241,-0.007861411,0.26680211,0.026538023,0.150849329,-0.33225119,0.267537031,0.039430879,0.025553252,0.250194967,0.200343091,-0.142301847,-0.02906649,0.325476823,0.178760762,0.049448097,-0.083387175,-0.091649866,0.316366964,-0.026019149,0.075752485,-0.244508952,0.046463185,0.43531038,0.1707624,0.23592638,-0.11499156,-0.023685978,0.198407498,0.204822824,-0.140320754,0.109284143,-0.294248569,0.53253155,-0.068761223,0.247033924,-0.160293198,-0.264516635,-0.010393507,-0.015627398,-0.012522132,0.263407662,-0.020965261,0.429236914,0.207698896,0.188731586,0.080879832,-0.188826569,0.337708494,0.042459048,0.00077286,-0.245328592,-0.075282612,0.519178032,0.269411366,-0.061069774,0.031021178,0.298668212,0.288887263,0.006654582,0.280182588,-0.042191706,0.164846515,0.419650912,0.05278216,0.328378143,-0.164482078,-0.327166811,0.269699729,-0.01387303,-0.039184089,0.003890935,0.078592705,0.248276447,0.433468865,-0.124315659,0.274408963,-0.088425809,0.400927588,0.131452642,0.005052918,-0.130109226,0.598939155,0.303524028,0.055954971,-0.113029816,-0.218154036,-0.196157841,0.252163427,-0.139791136,0.275132782,-0.143514879,0.20313641,-0.014136033,0.130931944,0.17644044,0.018275308,0.147853373,0.270130625,0.101370911,0.326716498,0.094820325,0.03443325,0.108471479,0.079149076,0.049388946,0.09471488,0.014506388,0.209912882,0.222334964,-0.223360684,0.200022992,-0.018759994,0.21861484,-0.083302946,-0.090776447,-0.114540827,-0.083856128,0.231262722,0.240936721,-0.25801284,-0.054907656,0.150608461,-0.0439771,0.182284258,0.415320344,-0.090770785,-0.03064867,0.378763755,0.515738917,0.092307685,0.241252217,-0.030961361,0.160198636,0.211244873,0.097150922,-0.083505021,-0.197929328,0.149254978,-0.019685585,0.389706147,0.247710247,0.375901299,-0.111940237,0.429355751,0.160954096,0.082066418,0.058325058,0.000751927,0.366334139,0.234961161,0.179308214,0.043961313,0.2252509,0.2549902,-0.105257671,0.163486446,0.060706088,0.084132038,0.081426985,-0.105461279,-0.227955973,-0.093513546,0.460438371,0.104472077,0.091468114,-0.059191937,0.230420175,0.10394714,0.332857598,0.008792744,0.210520344,-0.144431582,-0.14790293,0.305289779,0.225164655,0.416038527,0.124205105,0.353763124,0.082008671,0.217038744,-0.018125256,0.315359341,0.090024132,0.161267406,0.484922635,0.341462896,0.151187844,-0.076236439,-0.221054768,0.17379426,0.361648177,0.215059513,-0.024973871,0.344798584,-0.046924916,-0.129551386,-0.034630558,0.161014016,0.394825911,0.391200701,0.15922114,-0.065591894
G34,0.822554454,0.653429541,0.7843613,0.798197764,0.580747167,0.941828472,1.086564313,0.93926596,0.894972863,0.604477916,0.59968134,0.684533801,0.655897872,0.475182882,0.861231133,0.23981677,0.721540523,0.915538334,0.457667349,0.525988879,0.838099799,0.810760623,0.837027421,1.16345702,0.556863871,0.433894965,0.851397503,0.82546985,0.378241525,0.367399578,0.777344908,0.982678054,0.94735017,0.962692753,0.601978763,0.531012447,0.714691347,0.698600602,0.100520998,0.562265421,1.469359742,1.053512074,0.543641371,0.683372585,0.586909929,0.66053374,0.720043039,0.920443009,0.443356428,0.084125346,0.804464875,0.848422926,0.869141407,0.561724639,0.757624853,0.377742074,0.992232819,0.678856328,0.152412265,0.30244622,0.621722049,0.742756297,0.808824611,0.978741221,0.947470589,0.411155467,0.548113733,0.552640664,0.160333372,0.254582458,0.783416596,0.648600929,1.033826071,0.804247254,0.730906275,0.598669606,0.702990366,0.783044689,0.187796722,0.190298208,0.870939824,1.191018405,0.772899697,1.212065069,0.324324435,0.349542473,1.337199015,0.855912267,0.3794111,0.21068313,0.677163891,0.807404442,0.592337824,0.791165862,0.724716314,0.524629028,0.733867054,0.8410788,-0.042663573,0.55024018,0.814077699,0.781627908,0.971478643,0.992880972,1.04963148,0.776765457,1.031242776,0.961472111,0.117950077,-0.113595375,0.967255036,1.044457099,0.760412921,1.182846356,0.516298434,0.742392914,0.775132985,0.97057456,0.953674858,0.737289325,0.866636956,0.851391281,0.695342674,0.723608589,0.835148455,0.936677582,0.739884103,0.675358279,0.693454394,0.930628056,0.562418979,0.737158325,0.47597762,0.656165674,0.737124851,0.794678616,0.841084177,0.573766686,0.850182353,0.482668598,0.881965952,1.038477999,0.326910737,1.000936585,0.860724034,0.61248595,0.554719522,1.106277537,0.851928316,0.804165472,0.593872705,0.856917278,0.822967027,0.880840554,0.738684957,0.594515501,0.922145342,0.622261845,1.149662061,0.71402863,1.010475644,1.094398758,1.013881716,0.765994507,0.804896081,0.462357944,1.082670631,0.778261965,0.862102992,0.420545463,0.773071071,1.016561155,1.008228082,0.698027336,1.07629995,0.788464697,0.880365712,0.763935201,0.74355449,0.523821498,1.125524518,0.905995867,0.639423401,0.822520284,0.92965823,0.766459657,0.926970882,0.906282632,0.889689702,0.655700619,0.832826853,1.000419882,0.737270327,0.699127844,0.577241658,0.622433399,0.498078159,0.703337144,1.015309606,1.041045922,0.844789153,1.100768944,1.174630068,1.146566823,1.015080688,0.699875715,0.76998732,0.668072019,1.123325195,0.949283803
G35,0.837834205,0.306878357,0.765590365,0.652030045,0.373144557,0.432503669,0.570130878,1.077756987,0.51018793,1.035011853,0.438635463,0.579517313,0.579461561,0.895933527,0.520873227,0.838251596,0.635244201,0.517887231,1.102875222,0.454949374,0.370151048,0.434347003,0.537725837,0.713666697,0.241553269,0.324564985,0.337605557,0.4910305,0.733938193,0.264070677,0.106762009,0.333246092,0.481736706,0.457070501,0.1033872,-0.047062602,0.522529604,0.389270318,0.967714282,0.494661367,0.61491961,0.284486169,0.419970594,-0.224782155,0.043401022,0.641678868,0.493732754,0.161806531,0.432580713,0.368157396,0.075100079,0.410507703,0.772105103,0.027364055,0.204882863,0.070295566,0.381807838,0.568328284,0.503441924,0.454535056,0.242452089,0.149851076,0.42258454,0.140888438,0.370143315,0.342377807,0.358735472,0.541017088,0.736434668,0.469449451,0.101364312,0.364987349,0.555075881,0.067596648,0.060277825,-0.206704001,0.787251193,0.361766375,0.181867938,0.068020916,-0.050769186,0.498277233,0.221003559,0.269280259,0.043803694,0.113692194,0.379288564,0.447414938,0.648042047,0.135027208,0.017716976,0.593487923,0.705267715,0.056699002,0.256978503,-0.081888744,0.391344694,0.314361683,0.433160628,0.225736596,-0.22269745,0.288070811,0.560382402,0.140542748,0.296215074,0.357048894,0.384263821,0.122563226,0.514028907,-0.123737925,0.00993662,0.311983868,0.240671928,0.536838908,0.559816536,0.215048852,0.814581498,0.605961652,0.361223369,0.231812847,0.869889922,0.841001877,0.280939104,0.550108677,0.439688567,0.69213268,0.400755819,0.519164455,0.763015169,0.330413533,0.121641595,0.682815579,0.50519432,0.663214825,0.553647433,0.757090709,0.404949637,0.739451082,0.622748231,0.47697164,0.882080008,0.825751998,0.498722253,0.651337578,0.643221731,0.770431382,0.649399391,0.48570654,0.623229687,0.206406522,0.894904938,0.826037359,0.476613905,0.755452946,0.834046686,0.767510507,0.544496322,0.965501351,0.295827393,0.598039085,0.7807224,0.445105594,0.841369178,1.048355041,0.981349108,0.498359126,0.805932441,0.839745345,0.385053007,0.734232337,0.550320211,0.357510447,0.673455669,0.567357982,0.850375905,0.492933829,0.610307777,0.361562114,0.558824605,0.746838194,0.662149978,0.685193724,0.593275111,0.676385149,0.870289737,0.80491767,0.453660833,0.584370717,0.595937996,0.440710221,0.544088802,0.712018663,0.471195264,0.866696474,0.554210693,0.333960024,0.956838268,0.684373746,0.298962682,0.844838547,0.936609549,0.789788464,0.48071386,0.767480658,0.706351143,1.030776418,0.695379306,0.725208421,0.413537412,1.156793073
G36,0.28766763,0.473821189,0.229853664,0.262121332,0.118690626,0.217740874,0.240328703,0.590897758,0.47093488,0.412206207,0.130796952,0.891480209,0.936357872,0.460978725,0.354392954,0.37446444,0.556473015,-0.135690799,0.353615244,0.416233744,0.50213312,0.438056431,0.666524812,0.157067632,0.811201061,0.435797807,-0.087732872,0.317213108,0.274108723,0.195182519,0.489982685,0.897861347,0.753899526,0.571869125,0.451819836,0.357627647,0.251889482,0.381864228,0.124270616,0.091479192,0.827796331,0.399339331,0.679830516,0.106483275,0.974009739,0.036141129,0.179696001,0.6468336,0.009084649,-0.009872266,0.502763247,0.464073877,0.471315527,0.770869629,0.555583027,0.230759609,0.416114681,0.33474614,0.347304379,-0.205747716,0.608078558,0.604733259,0.824990342,0.535316382,0.545780939,0.366906541,0.401726282,0.354556728,-0.162863236,0.272224311,0.501745434,0.618509915,1.030026947,0.071540045,0.450451617,0.353621241,0.492941945,0.402130114,-0.107730714,0.023339406,0.31722602,0.625365542,0.508047699,0.40121201,0.434925783,0.388445041,0.665045476,0.270277183,0.247425039,0.257021559,0.649227926,0.793438032,0.589256574,0.405906933,0.666296601,0.192162123,0.506958291,0.254063245,0.005597395,-0.066357539,0.467589965,0.528410868,0.715306762,0.500670162,0.707174931,-0.001028325,0.727575868,0.269575595,-0.165702112,0.197074335,0.528814362,0.573075505,0.30722455,0.711269764,0.448326671,0.411195732,0.400926298,0.279705836,0.207419752,-0.170799635,0.471264238,0.502790243,0.606051562,0.521211493,0.570047962,0.345977595,0.520460159,0.09020701,-0.012436192,0.523040923,-0.051684795,0.461805096,0.384018689,0.343858687,0.402131356,0.283235167,0.558478008,0.359520465,0.406471653,0.681915204,0.257530144,0.301545488,0.475600742,0.453840058,0.524865827,0.632838145,0.302528473,0.50858517,0.365065757,0.445673255,0.636321481,0.555700257,0.337339158,0.033441441,0.219598756,0.428392708,0.388317098,0.734552256,0.09634473,0.301568332,0.249544411,0.569519977,0.261043046,0.419297445,0.310726155,0.386095836,0.724922852,0.337015804,0.405310799,0.522358878,0.431598929,0.341486154,0.465072562,0.247543569,0.151227958,0.15678278,0.602984121,0.247249352,0.521320558,0.434271583,0.325300757,0.158776742,0.341984303,0.433803613,0.525174082,0.16004847,0.089614996,0.244477034,0.351500977,0.314564186,0.379726055,0.402863128,0.344018211,0.344760496,0.461659798,0.411872382,0.593808068,0.618434559,0.148726919,0.50997243,0.483692166,0.259936412,0.681623533,0.274975722,0.304621476,0.413362057,0.267540338,0.322896574,0.227662734,0.240309176
