SourceGENES,TargetGENES,Interaction,Edges
G24,G87,0.0312796610635287,repression
G31,G12,0.0312653267514247,repression
G57,G18,0.0312207094223065,repression
G84,G28,0.0312176505222845,activation
G93,G24,0.0312020434800335,activation
G5,G6,0.0311421893413161,activation
G61,G45,0.0311030369691202,activation
G26,G28,0.0310928984301465,activation
G64,G39,0.0310818460698698,repression
G49,G72,0.0310758871568546,repression
G41,G91,0.0309454881197196,activation
G57,G83,0.0307602061383799,repression
G15,G84,0.0307425801481299,activation
G7,G80,0.0307383199864347,repression
G84,G100,0.0306864682526132,activation
G25,G50,0.0306655528637082,activation
G96,G25,0.030655027064181,activation
G42,G90,0.0306484458423445,activation
G68,G41,0.0306070672661047,repression
G31,G61,0.0305905099959241,repression
G21,G1,0.0305462395670438,repression
G35,G76,0.0304055165425869,activation
G30,G37,0.0302655790333059,activation
G33,G32,0.0302292799747771,repression
G93,G87,0.0301407758162299,activation
G31,G22,0.030023744839963,repression
G61,G44,0.0299506909656995,activation
G16,G86,0.0299104837763568,activation
G96,G58,0.0298934062379396,activation
G53,G6,0.0297801398134333,repression
G70,G46,0.029701770015941,activation
G60,G10,0.0297015784681589,repression
G20,G36,0.029690250161945,repression
G7,G66,0.0296502558960248,activation
G84,G31,0.0296471639586511,repression
G31,G96,0.0296235744152048,repression
G16,G69,0.029593823622758,activation
G58,G6,0.0295714725804706,repression
G19,G84,0.02955183741661,activation
G35,G72,0.0295392943748751,activation
G49,G64,0.0294957729027392,repression
G67,G67,0.0294683121366573,activation
G20,G18,0.0294280721252625,activation
G23,G95,0.0294001590801189,activation
G36,G27,0.0293929737989031,activation
G40,G20,0.0293767804988151,repression
G13,G80,0.0293208701285052,repression
G68,G25,0.0292982835002817,activation
G30,G42,0.0292903348846852,activation
G70,G38,0.0292812057692467,repression
G30,G9,0.0291225562936169,activation
G66,G33,0.0290804879971692,activation
G33,G85,0.0290724669944346,activation
G99,G54,0.0290297311659189,activation
G30,G88,0.0288552302156409,repression
G58,G74,0.0287352048302141,activation
G30,G73,0.0287233891455161,repression
G49,G99,0.0286696424939065,repression
G7,G11,0.0286615157980317,repression
G64,G53,0.0286425907862715,repression
G61,G92,0.0286296511644188,activation
G53,G7,0.0286126355153557,activation
G30,G87,0.0284578139621847,activation
G41,G95,0.0284530040503842,activation
G59,G91,0.0284488094222952,activation
G44,G65,0.0284314779431052,repression
G42,G99,0.0283824077309517,repression
G21,G94,0.0283807832904228,repression
G95,G32,0.0282497093340592,activation
G24,G69,0.0282300081771016,repression
G68,G54,0.0281982338449475,repression
G42,G27,0.0281971726488307,activation
G41,G44,0.0281051531306721,repression
G9,G74,0.0278359019535283,repression
G57,G36,0.0277797206757371,activation
G15,G93,0.0277212830023313,repression
G36,G88,0.0276978794980859,repression
G87,G45,0.0276734083036521,repression
G99,G2,0.0276590886995411,repression
G79,G9,0.0276020636398747,repression
G13,G82,0.0275494675956732,repression
G82,G19,0.027473506608667,activation
G13,G75,0.0274668140851842,activation
G79,G67,0.0274421238866825,repression
G79,G75,0.0274209699335312,repression
G32,G36,0.0273889387239205,activation
G9,G66,0.0272770589142067,repression
G57,G74,0.0272756952164848,activation
G100,G47,0.0271801696373083,activation
G86,G15,0.0271719614013966,repression
G32,G57,0.0271661746001426,repression
G67,G34,0.0271044836184657,repression
G24,G72,0.0270093050461826,activation
G40,G82,0.0270065510813776,activation
G86,G94,0.0269762444214166,repression
G55,G43,0.0269683195709214,activation
G30,G98,0.0269435016937515,activation
G89,G5,0.026754856796509,activation
G13,G6,0.0267434091625632,activation
G67,G84,0.0267209672854969,repression
G61,G10,0.0266689860777322,repression
G66,G67,0.0266386380637001,activation
G89,G88,0.0265198392711858,repression
G73,G31,0.0264585084447363,activation
G60,G58,0.0264281443864153,repression
G28,G76,0.0263692185221684,activation
G84,G41,0.0262879889399015,activation
G9,G52,0.0262487124256696,repression
G59,G14,0.0261003471854687,activation
G66,G16,0.026040675772858,activation
G61,G67,0.0260184985687179,activation
G7,G78,0.0259769039061793,repression
G93,G47,0.0258999931572135,repression
G28,G91,0.0258485071419716,activation
G92,G21,0.0258124219025841,repression
G35,G55,0.0257977395066134,repression
G90,G77,0.0257361941963675,repression
G9,G36,0.0257015302407893,repression
G5,G23,0.0256345215205702,activation
G59,G20,0.0256178287181284,repression
G42,G19,0.0255845192351655,activation
G40,G7,0.0255820416142412,repression
G57,G89,0.0255665013912605,repression
G35,G67,0.025498407812688,repression
G58,G13,0.0254415529097881,activation
G49,G4,0.025437398150054,repression
G89,G59,0.0254035273645334,activation
G26,G31,0.0253517537567998,activation
G36,G76,0.0253367957408972,activation
G61,G7,0.0252556790258403,activation
G99,G73,0.0252167701475882,repression
G36,G77,0.0251671488403625,repression
G96,G79,0.0251434923310303,repression
G28,G90,0.0250079417277418,activation
G79,G24,0.0249634806311877,repression
G33,G81,0.024877560260023,activation
G73,G58,0.0248586198875745,activation
G13,G39,0.0247983404469814,activation
G42,G74,0.0247626937149439,repression
G31,G99,0.0247608631864583,repression
G70,G74,0.0247333245027255,activation
G100,G57,0.024643633894423,repression
G19,G43,0.0246207702762645,repression
G84,G85,0.0243322099370456,repression
G53,G36,0.024296236918715,activation
G92,G74,0.0241437925299471,repression
G30,G92,0.0241354744279482,activation
G67,G58,0.0240364155145831,repression
G32,G93,0.0239949887950738,repression
G24,G61,0.023955755404573,activation
G7,G96,0.0239483579991555,repression
G42,G43,0.0238406472360857,repression
G82,G85,0.0237106334864522,activation
G40,G46,0.0236252240689829,repression
G45,G73,0.0235848493771413,activation
G57,G4,0.0235830900192076,repression
G60,G93,0.023541565122304,activation
G84,G96,0.0234974709657991,repression
G99,G25,0.0234795797528468,repression
G58,G2,0.023453629406488,activation
G61,G72,0.0234226862108773,repression
G86,G84,0.0233053127290331,activation
G100,G8,0.0232816307345768,activation
G19,G78,0.0232157976046581,repression
G24,G5,0.0232068284706713,activation
G13,G88,0.0231327016147783,activation
G40,G69,0.0231299494841505,activation
G61,G100,0.0231097307424015,activation
G87,G37,0.0229977253965929,repression
G36,G80,0.0229202803732443,activation
G78,G99,0.0227933329009496,repression
G49,G62,0.0227887990892929,repression
G84,G50,0.0227806979996884,activation
G31,G9,0.0227635704034746,activation
G9,G8,0.0227170553893466,activation
G59,G76,0.0227046141054198,repression
G79,G53,0.0226270503158275,activation
G20,G45,0.0226259442117743,activation
G71,G27,0.0225830460402524,repression
G44,G45,0.0225665371165438,activation
G84,G80,0.0225401000925146,repression
G47,G63,0.0225330601080346,activation
G73,G51,0.0224077086556753,activation
G42,G72,0.0223752929584265,repression
G81,G14,0.0223519283934696,activation
G79,G11,0.0223326661399105,activation
G89,G54,0.0222342197697626,activation
G7,G12,0.0222257344045094,activation
G55,G74,0.0221570438735214,activation
G47,G9,0.0220693933181372,repression
G30,G36,0.0219917743919203,repression
G9,G54,0.0219736884555902,repression
G31,G25,0.0219650891150022,repression
G84,G17,0.0219611318891116,repression
G73,G2,0.0219377803035316,repression
G42,G91,0.0219132965897893,repression
G61,G69,0.0218216226155161,activation
G61,G95,0.0217697842666634,repression
G28,G3,0.021729573431315,repression
G23,G42,0.0217088347599382,activation
G55,G26,0.021670455470119,repression
G89,G52,0.0216207598143265,activation
G49,G39,0.0216144013042551,activation
G30,G12,0.0213842497797322,repression
G60,G34,0.0213659050407238,repression
G79,G8,0.021261523468346,repression
G7,G15,0.0212583207650015,activation
G16,G70,0.0212158986869552,activation
G49,G58,0.0211968567155642,repression
G7,G18,0.0210311597635648,activation
G32,G89,0.021022021695812,repression
G30,G53,0.0210111998676643,repression
G30,G3,0.0209490791064061,activation
G5,G1,0.0208551687055929,activation
G35,G28,0.0208213811888693,activation
G7,G10,0.020745023317418,repression
G79,G2,0.0207437294059969,repression
G45,G81,0.0207113415045491,repression
G42,G40,0.0207052161549416,repression
G31,G73,0.0206873038466423,activation
G71,G80,0.0206281440166769,repression
G80,G41,0.020596409948555,activation
G30,G18,0.0205408067720018,activation
G64,G48,0.0204958487721568,repression
G19,G51,0.0204547909811627,activation
G87,G38,0.0203760382046775,repression
G100,G79,0.0203344000257729,activation
G7,G29,0.0203253602048317,repression
G30,G33,0.0202279850807408,activation
G49,G20,0.0201762616468214,activation
G60,G19,0.0201297214242538,activation
G84,G47,0.0201207650748701,repression
G49,G10,0.0200816498429485,repression
G13,G60,0.0200622890489215,activation
G49,G93,0.0200249015626345,activation
G7,G63,0.0200241506300134,activation
G26,G76,0.020006148481855,repression
G42,G77,0.0199688935067532,activation
G9,G57,0.0199593469260269,activation
G49,G75,0.0199128776921943,repression
G7,G32,0.0199038612553127,activation
G64,G85,0.0198616998248226,activation
G15,G17,0.0198020804378588,repression
G55,G91,0.019779217396684,activation
G35,G22,0.0197748430704692,activation
G21,G95,0.0197715685155144,activation
G33,G2,0.0197034315099209,activation
G58,G93,0.0196957066425194,activation
G53,G80,0.0196610768544193,activation
G58,G17,0.0196240417426703,activation
G49,G25,0.0195936916132546,repression
G55,G1,0.0195763447580306,activation
G44,G41,0.0195256650524214,repression
G30,G66,0.0195128387406067,repression
G30,G57,0.0192919087432235,activation
G64,G6,0.0192688596790451,repression
G96,G14,0.0192637200816497,repression
G79,G19,0.0192042613672612,activation
G24,G14,0.0191679677233485,repression
G28,G67,0.01904488742004,repression
G61,G39,0.0190214492651741,repression
G61,G83,0.019013250066374,repression
G66,G57,0.0189946279465974,activation
G55,G25,0.0188773406556183,activation
G44,G67,0.0188683321976952,repression
G49,G97,0.0187926246587936,activation
G71,G65,0.018780150793782,activation
G80,G11,0.0187015985514183,repression
G24,G46,0.0186958626640896,activation
G84,G38,0.0186722225626335,repression
G79,G90,0.0186139331719853,activation
G82,G40,0.0186049315912317,activation
G9,G12,0.0185384199153833,activation
G61,G43,0.0185218583532467,activation
G30,G99,0.0184720629985595,activation
G53,G87,0.018465410986123,activation
G47,G14,0.0184524010684406,repression
G45,G87,0.0184433340143512,repression
G71,G82,0.018401222102869,repression
G78,G22,0.0183811406911037,repression
G49,G60,0.0183423391684279,activation
G61,G78,0.0183159069379631,repression
G33,G67,0.0182786529552821,repression
G40,G81,0.0182773083925966,repression
G45,G97,0.0182003032288616,activation
G58,G45,0.0181931836708274,repression
G30,G15,0.0181586979537385,repression
G21,G100,0.0181453534059806,repression
G86,G10,0.0181079359814487,activation
G31,G65,0.0180935483243004,repression
G23,G40,0.0180594065090665,activation
G33,G21,0.0180000362605822,repression
G79,G29,0.0179207512313427,activation
G71,G47,0.0178235405351994,repression
G20,G9,0.0177948262927465,activation
G86,G13,0.0177125982428404,repression
G30,G48,0.0176849980447577,activation
G42,G32,0.0176277706555446,repression
G55,G97,0.0176176489696944,activation
G84,G11,0.0175821880268847,activation
G59,G35,0.0175440191016859,repression
G44,G34,0.0175225486336203,activation
G23,G34,0.0175040765104436,repression
G31,G98,0.0174883502082764,activation
G71,G83,0.0174653227179331,activation
G79,G94,0.0173725842904979,repression
G49,G5,0.0173122925113618,activation
G13,G33,0.0172761926048203,repression
G44,G66,0.0172443312022931,repression
G42,G95,0.0172330233619558,repression
G42,G52,0.0170695323283381,repression
G7,G23,0.016999962736905,activation
G9,G15,0.0169354615014048,repression
G24,G13,0.0168972139299549,activation
G61,G47,0.0168627460531274,activation
G64,G15,0.0167817601176254,activation
G35,G11,0.0167646267005374,repression
G95,G69,0.0167590505766928,activation
G35,G80,0.0167479397984416,activation
G67,G99,0.0167395966646396,activation
G19,G45,0.0167371515523069,activation
G53,G25,0.0166722607120009,activation
G26,G12,0.0166524559833355,activation
G33,G52,0.016600458711016,activation
G79,G92,0.0165905406042185,activation
G30,G54,0.0165873876907878,activation
G60,G85,0.0165637771612227,activation
G28,G66,0.016536034976245,repression
G5,G94,0.0163676744434687,repression
G57,G33,0.0163206555384279,repression
G73,G88,0.0163121642248806,activation
G82,G26,0.016296600687199,repression
G16,G76,0.016264943910025,activation
G30,G45,0.0162418605784745,activation
G7,G84,0.0162163639486737,activation
G13,G97,0.016171387316116,repression
G70,G57,0.0161664607015545,activation
G28,G69,0.0160909238262801,repression
G61,G11,0.0160693771594465,activation
G30,G29,0.0160382411442434,activation
G42,G8,0.0159575629452852,activation
G84,G36,0.0159026428739235,activation
G67,G64,0.0159008831499847,repression
G71,G93,0.0158694130058225,repression
G60,G4,0.0154324457911404,activation
G57,G88,0.0154057853143103,repression
G64,G90,0.0153997707438835,activation
G53,G1,0.0153986149506923,repression
G16,G84,0.015301084596095,repression
G53,G47,0.0152914449072974,activation
G57,G51,0.015273278413743,activation
G68,G38,0.0152549999339499,repression
G34,G1,0.0151555815632389,activation
G28,G4,0.015116071094919,activation
G68,G57,0.0150544493819719,repression
G7,G38,0.0150081147652276,activation
G40,G61,0.0149433356524608,activation
G7,G40,0.0149127634235695,repression
G50,G25,0.0147167026062276,activation
G42,G39,0.0146822513991521,repression
G96,G62,0.0146608913990221,activation
G87,G82,0.0146251320733676,repression
G66,G65,0.0145741772653435,repression
G33,G24,0.0145338273112596,activation
G96,G60,0.014491635585006,activation
G89,G14,0.0144513964117368,activation
G57,G37,0.0144216717212927,repression
G2,G64,0.0143763198673298,repression
G55,G47,0.0143715348278478,repression
G44,G93,0.0143681022639348,repression
G60,G23,0.0143440143449012,activation
G79,G5,0.0142785818093455,repression
G71,G58,0.0142574489336085,repression
G95,G96,0.0141528260614234,activation
G49,G28,0.0141320982233836,activation
G30,G51,0.0141271742767141,repression
G49,G15,0.0141175121389387,activation
G7,G67,0.0140990273499762,activation
G41,G3,0.0140347796390504,activation
G57,G31,0.0140103877983823,repression
G7,G24,0.0139601863641913,repression
G84,G84,0.0139433649725997,activation
G87,G61,0.0139013518069369,repression
G32,G21,0.0138958377888673,repression
G55,G7,0.0138705647132737,activation
G92,G84,0.0138581842554215,repression
G36,G34,0.0137076295415905,repression
G35,G3,0.0135504270479889,activation
G49,G57,0.0135484864479668,repression
G49,G33,0.013429615695053,repression
G87,G17,0.0134127217276632,activation
G53,G61,0.0134111913944849,activation
G19,G95,0.013374387628012,activation
G42,G56,0.0133444591684835,repression
G31,G35,0.0132010052680619,repression
G49,G36,0.0131639536078431,repression
G35,G26,0.0131631612795508,repression
G7,G22,0.0131572560222108,repression
G93,G62,0.0131263225788704,activation
G49,G38,0.0131199395960303,repression
G7,G71,0.0130561520610862,activation
G7,G4,0.0130138371685957,activation
G47,G88,0.0130138054617318,activation
G96,G3,0.0129183693191581,repression
G35,G41,0.0128778159482523,activation
G45,G69,0.0128321778529969,activation
G13,G84,0.012792386603479,repression
G15,G13,0.0127753666794313,repression
G68,G66,0.0127333153234794,repression
G99,G55,0.0127195061748887,activation
G57,G95,0.0126969202557151,repression
G42,G64,0.0126714261935805,repression
G23,G9,0.0126333298212509,activation
G57,G46,0.0126165610746478,repression
G44,G63,0.0126141490672387,repression
G60,G29,0.0126031012064284,activation
G88,G32,0.0125474393786952,activation
G44,G19,0.0125066657750191,repression
G82,G66,0.0124951511189701,repression
G42,G47,0.0124578070196196,repression
G5,G21,0.0123190784805915,activation
G49,G14,0.0122903171543707,repression
G42,G86,0.0121866713572609,repression
G88,G39,0.0119555783881203,repression
G60,G30,0.0119098727519001,repression
G34,G53,0.0118996287165952,repression
G88,G24,0.0118464644645381,activation
G90,G79,0.0117291581589987,activation
G37,G42,0.0116826490986993,activation
G61,G80,0.0116679722584773,repression
G2,G56,0.0115659158730984,activation
G49,G16,0.0115511545755939,repression
G48,G87,0.0115438238091842,activation
G79,G74,0.0115167505655249,repression
G49,G74,0.0115128397043477,repression
G44,G3,0.0114987198444262,activation
G15,G100,0.0114793618450762,repression
G21,G59,0.0114740563969751,repression
G20,G53,0.0114636066653746,activation
G49,G66,0.0114390441838753,activation
G59,G23,0.0114219760608418,activation
G2,G30,0.0113544274321386,repression
G49,G77,0.0113498238951295,activation
G4,G42,0.0113100804328959,repression
G70,G45,0.0111788523745884,activation
G89,G8,0.0110735688078216,repression
G30,G50,0.0110710611086031,repression
G23,G44,0.0110565764485352,repression
G26,G36,0.0110544142655713,repression
G50,G38,0.0110233626561393,activation
G95,G81,0.0110195552015464,repression
G23,G1,0.0110181993420512,activation
G49,G55,0.0108915870849731,activation
G30,G97,0.0108096332907916,activation
G2,G29,0.0107685875249993,activation
G32,G68,0.0106981307163444,activation
G34,G7,0.0106894799940326,activation
G99,G64,0.0106485405691215,repression
G89,G43,0.0105407437067535,activation
G7,G69,0.0104968671085654,repression
G4,G33,0.0104840935407326,repression
G57,G97,0.0104639133958564,repression
G71,G92,0.0104553393928679,activation
G24,G37,0.0103759198363409,repression
G2,G9,0.0103186489103087,repression
G79,G81,0.0102936175331482,activation
G66,G6,0.0102657366874096,activation
G34,G88,0.0102563941764525,repression
G42,G18,0.0102240444573579,repression
G64,G12,0.010201695911849,repression
G79,G78,0.0101960228432102,repression
G37,G33,0.0101945888193254,repression
G48,G39,0.0101735156434042,activation
G47,G44,0.0101325348911525,repression
G33,G35,0.010089268638648,activation
G19,G97,0.0100884834090131,repression
G42,G88,0.0100423629140895,repression
G20,G77,0.0100136342493683,repression
G73,G64,0.00998393138660578,activation
G90,G55,0.00998143401918095,activation
G30,G2,0.00995961790825866,repression
G96,G20,0.00994634888100249,activation
G85,G15,0.00992431761213563,activation
G85,G87,0.00991114690668475,repression
G34,G94,0.00989237954786295,repression
G61,G4,0.0098886732940584,activation
G44,G44,0.00984640157470581,activation
G35,G87,0.00982910864094757,activation
G68,G84,0.00979096482821933,activation
G79,G13,0.00977472204257286,activation
G24,G19,0.00971094296766124,activation
G84,G21,0.0096860868465372,repression
G33,G6,0.00966876133356567,repression
G88,G64,0.00965037710403483,repression
G53,G43,0.00964572864491825,activation
G23,G96,0.00963094945308696,repression
G30,G44,0.00962658692793404,activation
G96,G95,0.00959560542622381,activation
G61,G21,0.00958934405939031,activation
G66,G85,0.00957803486706693,activation
G24,G86,0.00949768075233523,repression
G23,G24,0.00947985527427071,activation
G99,G88,0.00946276190234711,activation
G37,G23,0.00945701906879707,activation
G89,G85,0.0094238226430523,activation
G37,G53,0.00942074234478154,repression
G37,G48,0.00940365567134204,activation
G24,G82,0.00936299520058287,repression
G35,G81,0.00935742534848272,activation
G2,G32,0.00931630959182593,activation
G2,G96,0.00922791430973939,repression
G15,G95,0.00919557067626927,repression
G56,G87,0.00917907705609591,repression
G7,G48,0.00916474550706239,repression
G79,G40,0.00915296794358754,activation
G99,G78,0.00914819848465446,repression
G15,G37,0.00914182967057645,activation
G61,G61,0.00908796917228219,activation
G84,G57,0.00903582243462175,repression
G61,G6,0.00903309551719684,activation
G36,G71,0.00899337241954255,activation
G19,G57,0.00898661731633042,repression
G2,G49,0.00891160188990911,repression
G48,G58,0.00888869190984925,repression
G42,G50,0.0088660214102444,repression
G59,G55,0.00885130185290438,activation
G49,G92,0.00885077543795509,repression
G30,G76,0.00883642593594255,activation
G34,G68,0.00883280655274923,repression
G56,G99,0.00883204413011506,activation
G37,G62,0.00879071184120363,activation
G83,G32,0.00875542227149666,repression
G42,G97,0.00862688516437089,repression
G49,G80,0.00860996396716059,repression
G41,G61,0.00860225265485257,repression
G7,G31,0.00859652264798265,activation
G42,G49,0.00855635780943074,repression
G88,G75,0.00851482227809928,activation
G96,G71,0.0084811824835321,repression
G83,G15,0.00847450312336596,activation
G34,G90,0.00845189975774505,activation
G47,G94,0.00842287719315734,repression
G34,G27,0.00832231555361491,repression
G30,G30,0.0083121040129554,activation
G43,G86,0.00831094064016307,repression
G13,G50,0.00826319964065613,repression
G88,G40,0.00824103221681407,activation
G93,G60,0.00822144153689219,activation
G36,G3,0.00817765778393956,repression
G56,G24,0.00814845244271516,repression
G13,G18,0.00812650484091314,activation
G4,G20,0.00810670769934323,activation
G4,G39,0.00809992283089628,repression
G49,G91,0.00806138581978939,repression
G92,G19,0.00805086316695936,activation
G34,G29,0.00804936086562588,activation
G42,G65,0.00800851819778944,activation
G4,G62,0.00799839092560434,repression
G66,G92,0.00798548046233096,activation
G96,G82,0.0079830178084299,repression
G2,G71,0.00794424516478967,activation
G81,G34,0.00794241417593754,repression
G15,G71,0.00787459897196358,repression
G81,G66,0.00786421985192478,activation
G2,G87,0.00786378739438347,activation
G42,G26,0.0078282782545378,activation
G2,G67,0.00782649324642793,activation
G87,G94,0.00781996771772355,activation
G7,G82,0.00779906483564159,activation
G2,G38,0.00772405539332944,activation
G43,G23,0.00772376390782903,repression
G34,G49,0.00772226234167704,repression
G37,G52,0.00765370802982563,activation
G56,G78,0.00761832664844885,activation
G35,G2,0.00760452317798101,repression
G50,G8,0.00760366187739213,repression
G47,G13,0.00755655400590211,repression
G78,G6,0.00754263625728127,activation
G30,G40,0.00753455718687808,activation
G30,G83,0.00753033711112692,activation
G79,G99,0.0075247487417091,repression
G34,G73,0.00749669298621643,activation
G86,G54,0.00749242156557571,activation
G49,G7,0.00748842179221675,activation
G4,G24,0.00747059545245259,activation
G37,G39,0.00745612138136419,activation
G73,G100,0.00744275261191656,repression
G7,G93,0.00743490848590403,activation
G95,G71,0.00741686663363267,activation
G2,G84,0.00737191890408693,activation
G88,G9,0.00733705011464043,repression
G37,G36,0.00727454104582702,activation
G46,G99,0.00726770269137594,repression
G49,G50,0.00725684947850754,repression
G64,G49,0.0072499832761164,repression
G2,G54,0.00720244977946128,activation
G48,G28,0.00720181008063152,activation
G67,G20,0.00715874849082742,activation
G7,G90,0.00714677148498334,repression
G15,G29,0.00713719481770471,activation
G79,G61,0.00713598545962351,activation
G48,G46,0.00710541385863755,repression
G79,G64,0.00709797867888309,repression
G34,G50,0.00706504340086191,repression
G57,G69,0.00705254023481233,activation
G37,G74,0.00699833258677652,repression
G93,G85,0.00699600016659665,activation
G49,G83,0.00699463337382377,activation
G57,G43,0.00696372424439965,activation
G73,G63,0.00695848533203557,activation
G18,G39,0.00694753688429315,activation
G59,G66,0.0068905509774902,activation
G37,G46,0.00688506513591849,activation
G48,G24,0.00685898813682489,activation
G56,G58,0.0068397404832336,repression
G96,G31,0.00679773912720946,repression
G88,G71,0.00674510061949908,repression
G49,G13,0.00673261069081541,repression
G91,G62,0.00671980634517745,repression
G2,G99,0.00671636955145121,repression
G89,G29,0.00667181292335591,activation
G4,G94,0.00664872619143096,repression
G2,G75,0.00662842026166807,activation
G34,G35,0.00661448849666913,repression
G46,G100,0.00660287610351949,repression
G68,G19,0.00659664617730256,repression
G24,G66,0.00658668614487476,activation
G46,G56,0.00655098660170406,activation
G19,G39,0.00651539454774297,activation
G90,G28,0.00651217735846583,activation
G50,G89,0.00650295379053066,repression
G83,G11,0.00646183333622802,repression
G19,G52,0.00640387123040747,activation
G48,G64,0.0063945935381113,repression
G37,G77,0.00636887069483979,repression
G56,G15,0.00635264871847692,activation
G100,G96,0.00633185184804212,activation
G34,G83,0.0063282157813923,activation
G57,G6,0.00631648931423542,activation
G88,G56,0.0063127811768563,activation
G81,G41,0.00631035200813407,repression
G26,G38,0.00628218796248351,repression
G50,G57,0.00625480187182175,repression
G45,G68,0.00624965323604201,activation
G83,G7,0.00622280535340841,activation
G82,G90,0.00622015792628139,repression
G61,G81,0.00620168838003499,activation
G91,G11,0.00620061907530234,activation
G85,G48,0.00618066025347483,activation
G85,G34,0.00616357440035025,activation
G88,G16,0.00608983305624603,activation
G88,G80,0.00608671269045251,activation
G33,G41,0.00607362113697095,repression
G49,G3,0.00606840580414977,repression
G34,G47,0.00605298769921086,activation
G80,G71,0.00603461469354695,repression
G4,G52,0.00601688680480085,activation
G90,G87,0.00601564815428753,repression
G56,G16,0.0059907726342963,repression
G61,G82,0.00597838474427266,repression
G39,G24,0.00595257813381017,repression
G88,G11,0.00592355291322008,activation
G35,G34,0.0059186115433197,repression
G88,G25,0.00590549026360971,repression
G2,G53,0.00585359357009518,repression
G9,G69,0.00581731074307012,repression
G57,G99,0.0058170697447773,activation
G4,G88,0.00579103927404941,repression
G49,G56,0.00577322555011413,activation
G48,G27,0.00576179780948865,activation
G60,G71,0.00574943667086361,repression
G34,G19,0.00574798164539212,activation
G48,G31,0.00574242770264447,activation
G37,G71,0.00572841776295704,repression
G56,G55,0.00571632601935568,repression
G4,G54,0.0057066183636575,activation
G4,G19,0.00568370989559199,repression
G4,G50,0.00565119269032164,activation
G91,G30,0.00564294325256345,activation
G83,G9,0.0056358868142259,repression
G34,G13,0.00563373923871097,activation
G91,G85,0.00562759695319281,repression
G2,G25,0.00562058597734842,activation
G61,G71,0.00559549086370877,repression
G30,G90,0.00559547283464143,activation
G91,G12,0.00558037308152188,activation
G15,G85,0.00557368532971385,activation
G56,G86,0.00557009504036323,repression
G20,G61,0.00554685262547505,repression
G37,G69,0.00553323893493378,activation
G31,G30,0.00547591014313748,repression
G83,G80,0.00546995994084743,activation
G13,G45,0.00545129766245845,activation
G53,G26,0.00544892322659532,activation
G88,G47,0.00542722183009577,activation
G48,G20,0.00541554477480597,repression
G48,G57,0.00540801021559468,activation
G13,G100,0.00536638154696449,activation
G64,G60,0.00533449507515305,activation
G24,G79,0.0053249335927027,repression
G89,G89,0.00530162278635165,activation
G49,G43,0.0052984177683765,activation
G96,G91,0.00529004530285233,repression
G46,G15,0.0052495859923259,repression
G49,G52,0.00523927680897167,activation
G79,G50,0.00523496871494319,repression
G83,G47,0.00521706408727468,repression
G85,G71,0.00520807141198479,activation
G37,G88,0.00519141731438455,repression
G34,G76,0.00516939400745534,repression
G49,G70,0.00516875937233624,repression
G43,G59,0.00513414194733854,activation
G2,G72,0.00512012407734559,repression
G4,G60,0.00511030454994599,activation
G34,G80,0.00510662049332857,activation
G2,G89,0.00510182714575335,repression
G39,G94,0.0051013844812294,activation
G85,G17,0.00509128082485291,activation
G56,G54,0.0050548151499608,activation
G91,G14,0.00505467716269676,repression
G9,G78,0.00505204015054432,repression
G83,G64,0.00503582003385101,repression
G43,G19,0.00503519902615643,repression
G57,G71,0.00500526649571775,repression
G46,G39,0.00499009085692497,repression
G4,G49,0.00498426069704635,repression
G46,G52,0.0049838046885242,activation
G39,G21,0.00497584480325682,repression
G91,G93,0.00496731226035016,repression
G48,G35,0.00495485033652844,repression
G37,G12,0.00495382953790246,activation
G78,G5,0.00491919789219198,repression
G34,G84,0.00491408122909409,activation
G46,G62,0.00490677616307526,repression
G37,G30,0.00490210909373512,activation
G2,G7,0.00489940220757629,activation
G41,G21,0.00487349184723123,repression
G91,G23,0.00484067200471038,repression
G83,G56,0.00483314040495757,activation
G2,G82,0.00480938039785855,activation
G40,G62,0.00480806962502582,repression
G83,G55,0.00480688103572303,repression
G4,G83,0.00479235846104552,activation
G44,G2,0.00478962338041997,activation
G46,G60,0.0047887511299184,repression
G2,G43,0.00478226731723895,activation
G37,G81,0.00477315215334213,activation
G35,G6,0.00477015317857284,repression
G43,G63,0.00476959813905723,activation
G42,G3,0.00476570558170835,repression
G48,G36,0.00476154727575947,repression
G37,G97,0.00475798419558033,repression
G48,G71,0.00474900047022555,activation
G48,G98,0.00474538444021979,activation
G35,G35,0.00473687090622721,activation
G4,G8,0.00470583949765302,activation
G56,G64,0.00469183083332063,repression
G2,G15,0.004683374586679,activation
G83,G75,0.00468222126181541,activation
G34,G82,0.00467689782969045,activation
G91,G2,0.00466689252752699,activation
G83,G16,0.00466640677688914,activation
G34,G43,0.00464640757001437,activation
G7,G73,0.00463577189830991,repression
G2,G14,0.00462746929052651,activation
G34,G40,0.00460986031948102,repression
G88,G21,0.00458484734085566,repression
G34,G48,0.00458356898366747,repression
G2,G95,0.00457421586678401,repression
G18,G21,0.00457417406416843,activation
G13,G37,0.00456430483421373,repression
G48,G45,0.00455758490038655,activation
G48,G72,0.0045241220728991,repression
G39,G16,0.00452278232768353,repression
G53,G59,0.00451565353782344,activation
G85,G35,0.00450696499739607,activation
G56,G98,0.00450228650423295,repression
G56,G35,0.0044915157981429,activation
G4,G1,0.00446366576945643,activation
