SourceGENES,TargetGENES,Interaction,Edges
G70,G27,0.099106630426581,activation
G63,G10,0.0990312763708619,repression
G51,G29,0.0989988904421978,repression
G46,G99,0.0989557428088927,repression
G64,G49,0.0989222373106843,activation
G36,G99,0.0988189370760723,repression
G17,G46,0.098716662273022,activation
G74,G1,0.0985441039317296,activation
G99,G9,0.0984916751057317,activation
G29,G31,0.0984837021024733,activation
G95,G75,0.0984579388744993,activation
G26,G62,0.0984448519791992,activation
G21,G20,0.0983596335995277,activation
G31,G58,0.0983267688603046,repression
G12,G83,0.098321451467224,repression
G51,G100,0.0981870585416891,repression
G6,G55,0.0981415358392435,activation
G43,G39,0.0980653146710774,activation
G24,G54,0.097761209111504,activation
G12,G8,0.0977441390693867,repression
G83,G26,0.0977084683373837,repression
G46,G100,0.097641149081115,repression
G10,G31,0.097507163163192,repression
G17,G22,0.0974659034386263,activation
G64,G3,0.0974649702016974,activation
G87,G26,0.0973942866851101,repression
G74,G76,0.0973550616851626,repression
G48,G13,0.0973468318289515,activation
G10,G16,0.0972842142567748,repression
G56,G10,0.0972054887018369,repression
G34,G46,0.0971938335094556,repression
G4,G44,0.0971879220773699,repression
G86,G38,0.0971552797604712,repression
G71,G47,0.097128034384274,repression
G90,G71,0.0970199678154741,repression
G26,G73,0.0970095368908535,activation
G93,G62,0.0969123626455732,activation
G4,G4,0.0968765048485876,activation
G33,G53,0.0968721195649868,repression
G61,G95,0.0965961147976135,repression
G70,G81,0.096471202386492,repression
G23,G87,0.0963323489242583,repression
G27,G4,0.0962674587161536,activation
G14,G38,0.0962571588503193,activation
G43,G1,0.0962134945214672,activation
G90,G10,0.0960711223648924,repression
G79,G43,0.0960437971624965,activation
G15,G48,0.0959795809344878,activation
G46,G88,0.0959507106643771,repression
G41,G55,0.0958474982344314,activation
G45,G76,0.095844661253587,activation
G22,G33,0.0957863056900759,activation
G24,G12,0.0957811888437019,activation
G16,G35,0.0957639716113761,activation
G36,G44,0.0956438811010316,repression
G77,G89,0.0955579201223205,activation
G46,G24,0.0954797967749645,repression
G29,G52,0.0953459735139806,repression
G57,G88,0.0951776738676267,repression
G100,G86,0.0951385836067385,activation
G96,G36,0.0950734424264842,activation
G78,G44,0.0950660881796523,activation
G53,G49,0.0950267055381371,activation
G10,G90,0.0950030835699907,repression
G27,G80,0.09495544860926,activation
G10,G45,0.0949468810703053,activation
G43,G56,0.0949071924566866,repression
G78,G94,0.0948783504281471,repression
G72,G4,0.0947697943425174,repression
G61,G69,0.0946600608078744,repression
G96,G88,0.0946534777805541,activation
G27,G22,0.094489791699434,activation
G12,G21,0.0944852645936587,activation
G44,G5,0.0944769732652884,repression
G69,G36,0.0944026198916248,repression
G26,G9,0.0943840993285411,repression
G58,G94,0.0943499140550087,activation
G51,G98,0.0943300877495261,repression
G10,G11,0.0943032523524829,activation
G58,G24,0.0942335496815489,repression
G41,G81,0.0942263901980846,activation
G52,G52,0.0941739151488672,activation
G51,G79,0.094147597768023,activation
G91,G84,0.0940921288170307,activation
G26,G4,0.0940130943837303,activation
G36,G59,0.0939096687909284,activation
G68,G28,0.0938495419095288,repression
G57,G4,0.0937855666762746,activation
G93,G96,0.0937496065734789,repression
G74,G59,0.0937347134894226,repression
G51,G58,0.0936941863583108,repression
G74,G6,0.0936197170404666,repression
G53,G75,0.0935992273647355,repression
G43,G19,0.0935952135190452,repression
G27,G97,0.093564785760973,activation
G48,G33,0.0934996129893416,repression
G14,G6,0.0934479984678202,repression
G47,G18,0.0934335234638325,repression
G14,G61,0.093372192940244,activation
G59,G72,0.093344315461671,activation
G90,G91,0.0933401291953575,activation
G59,G31,0.0932297748865724,repression
G53,G61,0.0931831550491734,repression
G11,G79,0.0931643301582775,activation
G61,G77,0.0927262201305579,repression
G11,G73,0.0925007848673697,repression
G51,G54,0.0924747761213288,repression
G89,G75,0.0924310798856518,repression
G51,G51,0.0923337137573466,activation
G51,G99,0.0923291683329381,repression
G43,G26,0.0923131526521062,activation
G44,G12,0.0922025212447812,activation
G63,G71,0.0922022206476812,repression
G20,G36,0.0921161357251325,repression
G32,G4,0.0920791440272216,repression
G91,G70,0.0920601477881654,repression
G71,G39,0.0920574157390473,repression
G32,G27,0.0920488617616417,repression
G26,G54,0.092030201795552,repression
G10,G95,0.0919420022477449,repression
G29,G10,0.0919132959074984,activation
G59,G23,0.0919103721822542,repression
G23,G76,0.0918980736008469,activation
G41,G29,0.0918608274603044,activation
G23,G77,0.0918494668303764,repression
G32,G70,0.0918036149886164,repression
G73,G48,0.0917892560641144,repression
G34,G66,0.0917699156717792,activation
G49,G52,0.0917247619918018,repression
G61,G29,0.0916391012869006,activation
G100,G17,0.0915806459810784,repression
G6,G74,0.0914687167086448,repression
G61,G14,0.0913446763756971,activation
G88,G96,0.0913383895018168,activation
G46,G41,0.091246335919715,repression
G78,G80,0.091242754242186,activation
G64,G68,0.0912364226369417,activation
G49,G72,0.0911677713714741,repression
G68,G59,0.0911129782497484,repression
G22,G97,0.0910504364039886,repression
G43,G11,0.09099666854243,repression
G88,G6,0.0908863751606763,repression
G11,G30,0.0908162018646645,repression
G88,G57,0.0904690539146229,repression
G58,G54,0.0903074113899306,activation
G14,G57,0.0902946092531257,activation
G20,G54,0.0902668391125735,repression
G57,G16,0.0901771019775165,repression
G47,G1,0.0901491970247007,repression
G86,G74,0.0900612299145241,activation
G10,G74,0.0899836090262191,repression
G90,G69,0.0898629788965381,repression
G50,G36,0.0898565840211083,repression
G43,G81,0.0897483493221772,activation
G9,G89,0.089721815996761,repression
G43,G32,0.0895909452522745,repression
G76,G67,0.089577055975034,repression
G16,G56,0.0894921748502701,activation
G86,G69,0.0894514590080996,repression
G4,G3,0.0893758569280162,activation
G26,G100,0.0893528114666218,activation
G24,G96,0.0893264808329625,repression
G64,G75,0.0892822729158939,repression
G14,G45,0.089244705407288,activation
G90,G9,0.0892120973277739,activation
G99,G45,0.0892078130356705,activation
G14,G50,0.0891401536509589,repression
G36,G85,0.0890170049195611,activation
G5,G69,0.0889962217210158,repression
G43,G6,0.088986955651708,activation
G91,G77,0.0888767763210309,activation
G78,G23,0.0888638001148389,activation
G100,G80,0.0888088384653371,activation
G46,G28,0.0887759902251252,repression
G15,G7,0.0887503657202503,repression
G56,G83,0.0887399128461245,repression
G9,G70,0.088670506590768,activation
G29,G91,0.0884932493644137,repression
G33,G33,0.0883919371699596,activation
G78,G16,0.0883819932942401,repression
G26,G70,0.0882346701603599,activation
G6,G95,0.0881488696335626,activation
G97,G49,0.0879094701915505,activation
G47,G57,0.0878676556942268,activation
G33,G59,0.0878035666268369,repression
G57,G31,0.0877720170340206,repression
G69,G57,0.0877565932634888,repression
G36,G33,0.0876550581361739,activation
G17,G73,0.0876294842062189,repression
G100,G30,0.0875390553002837,activation
G78,G30,0.0874633169650064,activation
G96,G84,0.0873033100918727,repression
G64,G95,0.0872971755644922,activation
G20,G67,0.0872363347038225,repression
G64,G96,0.0871793506175102,repression
G1,G5,0.0871225308463311,repression
G64,G54,0.0870542088048408,repression
G9,G22,0.0869715144240526,activation
G27,G69,0.0869337523417135,activation
G71,G71,0.0868389267805451,activation
G93,G81,0.08681022407344,repression
G5,G23,0.0867921675585498,repression
G26,G11,0.0867911852986589,repression
G43,G89,0.0867551624950757,repression
G63,G45,0.0866015939318298,repression
G1,G14,0.0865827907926172,activation
G50,G81,0.0865529717598439,repression
G74,G9,0.0865518069006008,repression
G76,G98,0.0865207896187736,repression
G6,G58,0.0864972512882081,repression
G70,G86,0.0864049840915387,activation
G5,G61,0.0863696407555948,activation
G87,G61,0.0860191281268862,activation
G57,G55,0.0859315657201773,repression
G12,G55,0.0859228115424673,repression
G24,G90,0.0858488352747941,repression
G41,G53,0.0856943492032765,repression
G52,G98,0.0856080010486699,repression
G47,G6,0.0855434370500121,activation
G93,G72,0.0855175093609063,repression
G10,G33,0.0853927929163692,activation
G1,G10,0.0853336969854091,repression
G53,G14,0.0852596954327372,activation
G33,G50,0.0852510852315194,activation
G45,G24,0.0851361214140434,repression
G52,G62,0.0850964770282402,repression
G87,G32,0.0850735089812703,activation
G77,G93,0.0850714454713203,repression
G78,G2,0.0848854613589906,repression
G45,G6,0.0848849607612178,activation
G56,G7,0.0848312604428087,repression
G95,G79,0.0846279788049078,repression
G49,G39,0.0845634110686172,activation
G44,G17,0.0845339460149668,repression
G12,G42,0.0844772140646723,repression
G33,G97,0.0844405124570856,activation
G22,G52,0.0843874718756856,activation
G1,G7,0.0843730987537669,repression
G61,G42,0.0842835565450844,repression
G1,G62,0.0842816821598121,repression
G5,G59,0.0842387102448968,activation
G86,G97,0.0841962346820564,repression
G64,G16,0.084178379460782,repression
G17,G76,0.0841576291178974,repression
G46,G36,0.0841362077494102,activation
G1,G81,0.0841271043117944,repression
G73,G90,0.0840687281194932,activation
G71,G88,0.0840248484151172,repression
G52,G37,0.0840221822431578,activation
G5,G63,0.0839844966187646,repression
G56,G18,0.0838814908783702,repression
G61,G88,0.0838594979820648,activation
G11,G69,0.0838407274979605,repression
G24,G56,0.0837818786031009,repression
G6,G1,0.0837563415490342,activation
G29,G33,0.0836091711207055,activation
G70,G36,0.0834809548127156,repression
G63,G39,0.0833485048274598,repression
G58,G72,0.0833268839002145,repression
G49,G59,0.0833222430541492,repression
G57,G57,0.0832797346174097,activation
G17,G83,0.083136528920595,repression
G95,G32,0.083105112716438,repression
G64,G58,0.0830837854455272,activation
G96,G70,0.0830091161061582,repression
G14,G80,0.0829994654774875,repression
G17,G36,0.0829528747669461,repression
G78,G82,0.0829261678065729,repression
G78,G100,0.0827964382599179,activation
G91,G49,0.0827876573877023,repression
G74,G17,0.0827201251182895,repression
G57,G10,0.0826871873106606,repression
G56,G28,0.0824943895370606,repression
G95,G16,0.0823991636542604,repression
G61,G12,0.0823426286122693,repression
G58,G63,0.0822852520721008,activation
G6,G39,0.0822080712719045,activation
G31,G28,0.082117804504368,activation
G26,G20,0.0820991893882587,repression
G87,G59,0.0820872757150672,activation
G90,G46,0.0820653115676592,activation
G68,G9,0.0820467732866331,repression
G72,G3,0.0820377060078524,repression
G33,G17,0.0819251191520182,activation
G99,G72,0.0818694006319714,activation
G76,G72,0.0818182687805583,activation
G12,G22,0.0817848231135124,activation
G59,G89,0.0816329337343592,repression
G87,G39,0.0816228511271583,activation
G15,G56,0.081598832479829,repression
G44,G31,0.0815852254634463,activation
G41,G36,0.0815588480576672,activation
G52,G19,0.08150160809004,activation
G29,G78,0.0814319501288168,activation
G31,G95,0.0813842021311339,repression
G89,G62,0.081306825555316,repression
G5,G32,0.0812712691282945,activation
G59,G76,0.0812403389150446,repression
G90,G50,0.0812066223417806,repression
G36,G14,0.081161411582534,repression
G31,G11,0.0810801776590579,repression
G36,G58,0.081078962728061,repression
G59,G81,0.0809628720905853,repression
G36,G4,0.0809100524623238,repression
G23,G89,0.0807342009857101,activation
G51,G41,0.0807100202702113,repression
G59,G11,0.080700589093636,repression
G90,G56,0.0806879386954566,repression
G27,G5,0.0806860410993001,activation
G44,G92,0.0806565458344598,activation
G31,G56,0.0806177545653908,activation
G4,G41,0.0805832125812104,activation
G64,G82,0.0805156679592204,repression
G29,G93,0.080459457117239,repression
G57,G43,0.0804583264419346,repression
G52,G34,0.0804157492637355,activation
G52,G47,0.0802996519077268,repression
G88,G60,0.0802838990616024,activation
G29,G69,0.080250197618576,repression
G5,G15,0.0802128125319633,repression
G14,G84,0.0801807815997712,activation
G74,G67,0.0801744740832363,activation
G10,G24,0.0801074016627423,repression
G51,G43,0.080087392373057,repression
G72,G45,0.0799497702627319,repression
G79,G52,0.0798929468086744,activation
G76,G10,0.0798271593253386,repression
G90,G60,0.0798245499900412,repression
G57,G98,0.0797741298599141,repression
G50,G24,0.0797667450081029,repression
G64,G23,0.0797238763333639,activation
G99,G39,0.0796704733154703,repression
G41,G24,0.0796332989520368,repression
G99,G63,0.0795073635802613,repression
G26,G43,0.0795053339159587,activation
G31,G18,0.0794929032259069,repression
G90,G90,0.0794337650533014,activation
G11,G29,0.0793742296349403,repression
G37,G72,0.0792981075284279,repression
G26,G44,0.0791299995810921,repression
G46,G30,0.0791059812700088,activation
G16,G17,0.0790833171435899,activation
G33,G36,0.0789270139885064,activation
G52,G45,0.0788598167166309,repression
G52,G43,0.0788467553996509,repression
G87,G98,0.0787513866869309,activation
G16,G10,0.0787301291048627,repression
G12,G46,0.0787024184065236,repression
G22,G93,0.0787012958907248,repression
G96,G14,0.0786783534680436,activation
G21,G73,0.0786705161898619,activation
G79,G41,0.0786475003712043,repression
G49,G78,0.0785815516557799,activation
G44,G47,0.0785455186814925,repression
G36,G50,0.07849966558732,repression
G22,G29,0.078471297745004,repression
G10,G42,0.0783837005846727,repression
G86,G3,0.0783313538218366,activation
G50,G54,0.0783290785618982,repression
G15,G10,0.0783191994340612,repression
G26,G2,0.0782811330405701,repression
G90,G41,0.0782726936922339,repression
G14,G85,0.078268776350333,activation
G26,G34,0.0782029995034543,repression
G76,G32,0.078099414912281,repression
G29,G40,0.0780527676179501,repression
G49,G11,0.0779990238020195,repression
G63,G61,0.0779017066836416,repression
G45,G30,0.0778268895616067,repression
G78,G4,0.0778037186893731,activation
G32,G68,0.0777909462601764,repression
G59,G88,0.0777853990585503,repression
G52,G15,0.0777670790345705,activation
G51,G62,0.0777476199845431,repression
G31,G63,0.0775719463665849,activation
G99,G47,0.0775256240018911,activation
G41,G79,0.0775036550494951,repression
G28,G12,0.0774692049008808,activation
G48,G61,0.0774208229291851,activation
G89,G10,0.0774079093893538,repression
G69,G93,0.0773927761426991,repression
G51,G48,0.0773683371706634,repression
G58,G35,0.0773062057665494,repression
G89,G73,0.0772749798446735,repression
G23,G68,0.0772485159784176,repression
G53,G76,0.0772337713946175,repression
G44,G19,0.077171507865393,activation
G50,G87,0.0770636493086189,activation
G58,G27,0.0770112952836045,activation
G27,G37,0.076990138218396,repression
G93,G3,0.0769302246502611,repression
G44,G87,0.0769027116407457,repression
G64,G76,0.0768803185650624,activation
G90,G93,0.0768485691105117,activation
G76,G14,0.0768419231559926,repression
G9,G41,0.0768305036121752,activation
G24,G39,0.0767844994879907,activation
G53,G64,0.076765502200134,activation
G69,G51,0.0767611866979153,repression
G6,G90,0.0765989536765486,repression
G29,G39,0.0764401406746831,activation
G58,G6,0.0764121472766679,repression
G93,G2,0.0762326410876371,repression
G56,G58,0.0762013256423653,activation
G5,G90,0.0761358988025762,activation
G11,G53,0.0760980912707914,repression
G33,G4,0.0760621870681924,repression
G26,G72,0.076057252917836,repression
G61,G45,0.0759555646606495,activation
G47,G48,0.0758434484178099,activation
G49,G14,0.0757103773782981,repression
G74,G57,0.0756453362627734,repression
G58,G15,0.0755501673265885,repression
G26,G77,0.0754871368458645,activation
G97,G52,0.0752663664706672,activation
G76,G31,0.0752596452437673,repression
G50,G60,0.075255398799297,repression
G31,G61,0.0752412308617974,repression
G27,G36,0.0751256566062301,activation
G88,G79,0.0750966827948175,activation
G52,G89,0.075080061719911,repression
G46,G85,0.0750238828612141,repression
G57,G44,0.0749892349687184,activation
G14,G9,0.0749832021060237,activation
G93,G82,0.0749830761237904,repression
G1,G68,0.0749682257183225,activation
G36,G10,0.0749580464014085,repression
G97,G33,0.0749563780869393,activation
G10,G10,0.0748880976322608,activation
G96,G41,0.0747476500188049,activation
G37,G90,0.0747180519987757,repression
G68,G50,0.074662527622077,activation
G5,G95,0.0746421420534609,repression
G60,G62,0.0745854071381745,repression
G93,G27,0.0744874901706812,activation
G69,G14,0.0744542830343048,repression
G5,G3,0.0743360826356766,repression
G24,G89,0.0743325560957807,activation
G87,G27,0.0743314667346378,repression
G37,G41,0.0742320577988649,repression
G37,G97,0.0742268621083389,repression
G26,G68,0.074202102507123,repression
G22,G81,0.0741980192841416,repression
G28,G78,0.0741621362715038,activation
G96,G69,0.0741412822381104,activation
G71,G56,0.074086429028313,activation
G27,G1,0.0740785858026772,repression
G78,G28,0.0739005903568535,activation
G95,G21,0.0738363427676655,activation
G36,G36,0.073806043722761,activation
G68,G35,0.0737528183330286,activation
G60,G91,0.0737422659157738,activation
G87,G95,0.0736831961944352,activation
G51,G61,0.0734728509295904,repression
G77,G49,0.0734570788248328,repression
G24,G84,0.0734520249994052,repression
G90,G65,0.0732930539150527,activation
G96,G46,0.0732510940615996,repression
G61,G79,0.0732330452703604,activation
G51,G55,0.0731419676985344,repression
G36,G39,0.0730962206215076,repression
G59,G77,0.0730812764638692,repression
G27,G53,0.0730588704454918,repression
G14,G55,0.0728863293547344,repression
G87,G100,0.0727922451703708,activation
G27,G46,0.0727247624421671,repression
G87,G94,0.0727127165285409,activation
G96,G45,0.0727058354524366,repression
G50,G9,0.0726330954546483,activation
G61,G48,0.0726147961204601,activation
G71,G53,0.0725856868077014,repression
G90,G34,0.0725708974142127,activation
G76,G5,0.0725568321333302,repression
G43,G59,0.0725229594874285,activation
G47,G11,0.0724632888422462,activation
G59,G29,0.0724567290085763,repression
G29,G23,0.0724229992810761,repression
G96,G92,0.0724216445028391,activation
G59,G36,0.0723855645256639,activation
G46,G9,0.0723765910437571,repression
G52,G23,0.0723045948207929,activation
G32,G6,0.0721919283616528,repression
G17,G75,0.0721795577282237,activation
G89,G20,0.0721428957915636,activation
G95,G38,0.0721145877282444,repression
G28,G80,0.0721049747256101,activation
G36,G68,0.0720332661465921,activation
G49,G16,0.0719901573841066,activation
G90,G76,0.0719415570095119,repression
G43,G90,0.0719192904302723,repression
G61,G64,0.0718486442326648,repression
G45,G52,0.0715240030062716,repression
G72,G15,0.0714943856952324,activation
G24,G29,0.071218383369454,repression
G46,G70,0.071115062778452,activation
G43,G16,0.0710550033529646,activation
G96,G51,0.0710147586463375,repression
G20,G9,0.0709337016442178,activation
G27,G9,0.0708915808331569,activation
G100,G48,0.0708176211692693,repression
G46,G68,0.0707200475270232,repression
G76,G62,0.0706690037292805,repression
G10,G96,0.0705862274612453,repression
G46,G89,0.07053714088558,activation
G58,G9,0.07051425114643,activation
G61,G37,0.0705031974005035,repression
G44,G74,0.0704910260061673,repression
G26,G90,0.0703742370563446,activation
G47,G69,0.0702515729234304,repression
G95,G72,0.0702169700811265,repression
G99,G57,0.070089539685627,repression
G87,G90,0.0699615106893047,repression
G63,G48,0.0699139046309533,activation
G15,G16,0.0698491920804592,activation
G50,G70,0.0698462749906731,repression
G52,G16,0.0698444478463467,activation
G49,G7,0.0698219517816973,activation
G5,G20,0.0696173943998572,activation
G41,G4,0.0696148108230268,activation
G43,G34,0.0695487513603777,repression
G83,G76,0.069263835448917,activation
G43,G4,0.0692491106602047,repression
G10,G89,0.0691045585224724,repression
G52,G1,0.0690943212689361,activation
G50,G94,0.0690020818865207,activation
G57,G2,0.0689028220993328,repression
G41,G91,0.0688934209138422,activation
G64,G64,0.0686726688019276,activation
G59,G43,0.0686711074552904,activation
G41,G51,0.0686565025713514,repression
G61,G55,0.0686103524700404,repression
G78,G68,0.068516604330518,repression
G70,G90,0.0685033108188958,activation
G57,G90,0.0684991847844223,repression
G96,G19,0.0683912296486453,activation
G58,G68,0.0683298522665398,repression
G50,G17,0.0682653481611387,repression
G93,G20,0.0682211589838617,activation
G26,G51,0.0681550320448864,repression
G4,G13,0.0681249551363435,activation
G71,G81,0.068020214056142,repression
G33,G37,0.068009105305005,repression
G36,G52,0.0678645260109204,repression
G74,G5,0.0678520497140291,activation
G37,G43,0.0678137361515996,repression
G36,G35,0.0677856975381172,repression
G99,G46,0.0677850305476874,repression
G12,G20,0.0677423785440233,repression
G11,G8,0.0676954440634413,activation
G99,G26,0.0676915561876274,activation
G6,G99,0.0676889967676641,repression
G95,G74,0.0675897051083282,repression
G96,G6,0.0675392835517822,activation
G52,G21,0.0673722623423858,activation
G10,G14,0.0673428238844154,repression
G27,G6,0.0671613005590279,repression
G1,G90,0.0670924822395719,repression
G68,G34,0.0670758602912584,repression
G89,G63,0.0670031682324319,repression
G44,G69,0.0669713082497974,repression
G61,G35,0.0669573218961095,activation
G77,G21,0.0669568446653346,activation
G37,G48,0.0667285032745713,activation
G51,G14,0.0667213348288738,activation
G91,G7,0.0666883632458048,repression
G58,G98,0.0665925938037676,repression
G45,G88,0.0665845595921145,repression
G47,G72,0.0665670918611521,repression
G21,G4,0.0665260177355666,repression
G43,G54,0.0664186749135629,activation
G59,G41,0.066355594539171,activation
G64,G1,0.0663468098656964,repression
G61,G40,0.0662254612777515,repression
G10,G69,0.0662092634205507,repression
G11,G23,0.0661202556403983,repression
G100,G81,0.0660506633989999,repression
G96,G54,0.065975554206909,repression
G95,G44,0.0659517894489332,activation
G87,G75,0.0658454578730043,repression
G78,G40,0.0658089348885249,activation
G72,G87,0.0656733199086376,activation
G46,G1,0.0656628013649592,activation
G53,G52,0.0656066693872639,activation
G33,G96,0.0654875268444058,repression
G73,G4,0.0654555102422619,repression
G86,G58,0.0654499400370037,activation
G27,G77,0.0654250552949594,repression
G36,G64,0.065417771742427,repression
G9,G29,0.0652984631253642,repression
G27,G76,0.0652934224487373,repression
G41,G50,0.0652793071032308,activation
G64,G77,0.0652642164513224,activation
G44,G99,0.0652000325442877,repression
G76,G43,0.0651622296716683,activation
G29,G46,0.065155966985098,repression
G22,G38,0.0651549956505695,activation
G5,G75,0.0651432814035819,repression
G93,G15,0.0651198251747166,activation
G58,G62,0.0651196587969851,repression
G51,G91,0.065065906828348,repression
G73,G60,0.065034414176483,repression
G5,G47,0.0650303852800979,repression
G33,G9,0.0650265112620183,repression
G73,G91,0.0650167255928286,repression
G79,G51,0.0648837705256943,activation
G15,G51,0.0647664851107103,repression
G60,G49,0.0646300349230322,repression
G57,G89,0.0646281040732916,repression
G33,G31,0.0645840871218289,repression
G22,G37,0.0645729039983635,repression
G23,G23,0.0645584466872455,activation
G23,G37,0.0645045478901934,repression
G1,G58,0.0643217248056754,activation
G61,G43,0.0642497823829794,activation
G96,G57,0.0641349425469178,activation
G56,G13,0.064059226739697,activation
G95,G89,0.0640492790503853,repression
G69,G37,0.0640285364346953,repression
G90,G95,0.0639979576876147,activation
G48,G36,0.0639188675487579,repression
G22,G98,0.0637930407614418,repression
G64,G80,0.0637896366229169,activation
G36,G7,0.0637732842266706,repression
G61,G18,0.0637207800395185,activation
G46,G66,0.0636373457085112,activation
G61,G9,0.0636083387012861,repression
G87,G70,0.0635616215452115,repression
G43,G77,0.0635094486445474,repression
G53,G58,0.0634611019724328,repression
G69,G23,0.0634601076415403,repression
G78,G54,0.0634183920330482,activation
G14,G88,0.0634039604552293,repression
G27,G98,0.0633726893298478,activation
G34,G64,0.0633721019960245,repression
G29,G8,0.063351570609319,repression
G26,G58,0.0633467518168701,activation
G50,G97,0.0633008409096161,activation
G11,G15,0.0631170125645056,activation
G29,G7,0.0628930452991504,repression
G26,G6,0.0628883021495325,activation
G11,G65,0.0627090415281632,repression
G17,G65,0.062705893753809,repression
G10,G77,0.0626863945258138,repression
G28,G4,0.0626473043074811,activation
G1,G19,0.0624750011844395,repression
G32,G38,0.0623641844680301,repression
G76,G25,0.0620816942373356,activation
G28,G83,0.0619063568505212,repression
G64,G38,0.0618918271670678,activation
G31,G74,0.061884742973238,repression
G93,G14,0.0618517329282261,activation
G29,G18,0.0616941178003138,activation
G93,G11,0.0616871057889618,activation
G46,G98,0.0616342280153375,repression
G47,G35,0.0615417934995923,repression
G93,G43,0.061510171327192,activation
G93,G37,0.0614975423048543,activation
G90,G75,0.0614787360097294,activation
G96,G38,0.0614673406150431,activation
G49,G2,0.0613907245082262,activation
G51,G64,0.0611613960577604,repression
G29,G2,0.0610968882192142,repression
G56,G93,0.0609681329836272,repression
G49,G37,0.0609464695983217,activation
G76,G29,0.0608813986245923,activation
G53,G92,0.0608599689800493,activation
G96,G53,0.0607806389958644,activation
G37,G63,0.0606758008419169,repression
G51,G87,0.0606446951577962,repression
G43,G68,0.0606179240690876,activation
G11,G1,0.0604922865080082,activation
G99,G21,0.0604909540358622,repression
G22,G41,0.0604303438399558,activation
G17,G97,0.0604095983020116,activation
G58,G32,0.060404438064554,activation
G17,G14,0.0602947742784239,repression
G27,G75,0.060271688245437,repression
G43,G35,0.0602335371375224,activation
G12,G39,0.060194843306404,activation
G97,G25,0.0601643450032389,activation
G52,G41,0.0601472537472379,activation
G36,G61,0.0601383340251564,activation
G41,G92,0.0600967892727927,activation
G51,G16,0.0600961921161088,activation
G53,G57,0.0600860642634925,repression
G89,G69,0.0600576278332258,activation
G17,G20,0.0599735948323779,activation
G74,G51,0.0599660460473664,repression
G87,G74,0.0599266861926464,repression
G100,G74,0.0599216911587716,repression
G64,G90,0.0598757830600017,activation
G14,G36,0.0598588207678357,repression
G27,G14,0.0598407685132025,activation
G61,G60,0.0597949532821474,activation
G76,G28,0.0597677691610357,repression
G10,G1,0.0596139830928617,repression
G96,G58,0.059577814239638,repression
G28,G31,0.0595217339607546,activation
G76,G27,0.0595192054270618,repression
G50,G5,0.0594070421511543,activation
G69,G81,0.0594056434901734,repression
G71,G73,0.0593987804703847,repression
G46,G6,0.059351458909338,repression
G60,G80,0.0593056956217919,repression
G6,G46,0.059277745658271,repression
G93,G19,0.0592144315232911,activation
G28,G64,0.059174351780026,repression
G26,G60,0.0591488656073653,activation
G46,G13,0.0591336531986545,activation
G53,G10,0.059132930972108,repression
G71,G97,0.0589004760596757,repression
G29,G57,0.0588976887044355,repression
G24,G69,0.0588947986445411,repression
G74,G27,0.0588640488737018,repression
G70,G18,0.058859274818261,repression
G76,G35,0.0588574660693614,repression
G96,G20,0.0588540569848417,repression
G11,G36,0.0588494276693674,repression
G71,G69,0.0588321379954485,repression
G6,G44,0.0587740702942371,activation
G50,G18,0.0587347513085291,repression
G23,G16,0.0586403156512069,repression
G11,G77,0.058620014463309,activation
G48,G79,0.0585490483893823,activation
G78,G91,0.0584945738069597,activation
G79,G66,0.058459186560382,repression
G79,G92,0.0584207929901098,activation
G90,G70,0.0584138610098511,activation
G95,G27,0.058406526539019,repression
G14,G69,0.0582822446868954,repression
G6,G84,0.0582520869750474,repression
G61,G39,0.0582408914609983,repression
G78,G8,0.0582058843399547,repression
G26,G10,0.0581528558767419,repression
G14,G74,0.0580726962755299,repression
G59,G32,0.058064120616749,activation
G83,G4,0.0580177915457937,activation
G10,G93,0.0580020626937479,repression
G64,G86,0.0579880956757222,repression
G61,G68,0.05796703571556,repression
G95,G84,0.0579372955528478,repression
G24,G80,0.0576902789058957,activation
G99,G2,0.0574532890834108,activation
G71,G6,0.0574282378726966,repression
G36,G32,0.0574064290436757,activation
G72,G51,0.0573370681437236,repression
G68,G89,0.0572550659979785,activation
G15,G60,0.057209314278069,activation
G21,G62,0.0570922094534558,activation
G28,G100,0.0570097047133899,activation
G14,G32,0.0569325934057295,repression
G91,G13,0.0568752023361066,repression
G86,G73,0.0567070859496096,activation
G36,G90,0.0566759706370525,repression
G29,G73,0.0566605458340802,activation
G87,G36,0.0566150335868576,repression
G11,G90,0.0565233905931922,repression
G64,G17,0.0564213841112728,activation
G6,G25,0.0564149020382692,repression
G16,G51,0.0563746412393881,activation
G51,G95,0.0563486118960339,repression
G63,G81,0.0562576245850691,activation
G97,G54,0.0562430333607456,activation
G63,G63,0.0562321092582615,activation
G14,G27,0.0561862296172632,activation
G50,G77,0.0561559531057084,repression
G99,G60,0.0561534186873324,repression
G70,G60,0.0561116787143922,repression
G48,G78,0.0561007588910444,activation
G33,G42,0.0560358545410951,activation
G50,G85,0.0559873274950096,activation
G20,G92,0.0559858713370069,activation
G36,G79,0.055967940632801,activation
G1,G35,0.0559318588652346,activation
G29,G9,0.0559310442837254,repression
G26,G41,0.0559124672510584,repression
G46,G82,0.0559068751581972,repression
G9,G20,0.0558857879141983,activation
G74,G55,0.0556937670247121,repression
G22,G49,0.0556910385681463,repression
G78,G7,0.05568622068693,activation
