SourceGENES,TargetGENES,Interaction,Edges
UHRF1,NFATC2,0.308458394703061,repression
PPARD,STAT1,0.307972438534735,activation
SPI1,BCL6,0.307958677975317,repression
PPARD,TCFL5,0.307902976523546,repression
NFYA,VDR,0.307011734322588,repression
KLF13,FOS,0.305117858290895,repression
PPARG,TRIM28,0.304521709840668,activation
IRF8,SMAD3,0.303955783764184,repression
ETS1,PPARG,0.303899297540176,activation
CBFB,SNAI3,0.302607046523039,repression
MYEF2,SMAD3,0.301812042846837,repression
FOSB,TCFL5,0.301807859855994,activation
VDR,VDR,0.301748888189316,activation
FOSB,STAT1,0.301657431291819,repression
NFYA,SMAD3,0.299790428593749,repression
PPARD,SNAI1,0.299662521164623,repression
FOSB,TCF3,0.299167724260808,repression
PPARG,FOS,0.298700489172366,repression
VDR,TFPT,0.296865466851938,repression
UHRF1,PPARD,0.296819682649245,repression
RXRB,NFYA,0.294975662156017,repression
PPARD,SMAD4,0.294889833731604,activation
PRDM1,CEBPD,0.294569616770619,activation
NFYA,RREB1,0.293933136282087,repression
MAFB,STAT1,0.293794567471345,repression
MAFB,TCF3,0.293166921077128,repression
IRF8,RREB1,0.293155266969848,repression
PPARD,HOXA10,0.292455021229726,repression
FOSB,SMAD4,0.292150254817302,activation
FOSB,HOXA10,0.290761708142278,repression
MYEF2,NFATC1,0.290741358790966,repression
IRF8,JUN,0.290568963284189,repression
MAFB,TCFL5,0.290292182883494,repression
NFYA,JUN,0.289517817320654,repression
FOSB,SNAI1,0.28946214189735,repression
IRF8,PPARD,0.287835785921539,repression
KLF13,MAFB,0.287365114772619,repression
IRF8,NFATC1,0.286180072479953,repression
SPI1,IRF8,0.284973884465626,repression
SPIB,TFPT,0.284686027288459,repression
KLF13,HOXA13,0.283930708837431,repression
RXRB,ELK1,0.283791143810624,repression
KLF13,FOSB,0.28358597337122,repression
SPIB,BCL6,0.282864752881795,repression
MAFB,SNAI1,0.282841599355296,repression
PPARD,TRIM28,0.282552195108479,activation
FOS,KLF13,0.28242622240468,repression
PPARD,FOS,0.282376840773419,repression
PPARD,FOSB,0.282288700848524,repression
PPARD,LMO2,0.281714435165594,repression
FOSB,TRIM28,0.281624778874842,repression
MYEF2,UHRF1,0.281522642222625,repression
VDR,SMAD3,0.281474525077681,repression
MYEF2,RREB1,0.281018354185758,repression
FOSB,LMO2,0.28014347442161,repression
PPARG,FOSB,0.279965645869422,repression
NFYA,PPARD,0.279645040614181,repression
UHRF1,CBFB,0.279522752930602,repression
NFYA,NFATC1,0.27926632452396,repression
PPARD,MAFB,0.279051001377995,repression
PRDM1,TCF3,0.278877241695739,repression
SPI1,CEBPD,0.278695790039237,activation
MAFB,HOXA10,0.278245718929808,repression
PRDM1,TCFL5,0.277966071015833,repression
VDR,RREB1,0.277757924713372,repression
